X-axis,Y-axis,Yaw
962843.8154451954,1958980.104778346,1.3817741670475945
962844.0032716804,1958981.0865900249,1.3817741690896261
962844.1910981633,1958982.0684017031,1.381774165032418
962844.3789246504,1958983.0502133823,1.3817741669600638
962844.5667511354,1958984.0320250608,1.3817710736455893
962844.7545806576,1958985.013836159,1.38175856799268
962844.9424224576,1958985.9956449063,1.381758565785516
962845.1302642596,1958986.9774536523,1.381758564251807
962845.3181060638,1958987.959262401,1.3817585638748084
962845.505947868,1958988.9410711485,1.3817585638409657
962845.693789672,1958989.9228798945,1.3817585613513361
962845.8816314784,1958990.90468864,1.381758561640797
962846.0694732848,1958991.8864973865,1.38175855923171
962846.2573150932,1958992.868306131,1.381749750955203
962846.4451655498,1958993.8501132217,1.3817466642044582
962846.6330190368,1958994.831919732,1.3817466618391259
962846.820872526,1958995.8137262408,1.3817466621017556
962847.0087260152,1958996.795532751,1.381746659982123
962847.1965795064,1958997.77733926,1.3817464882076
962847.384433166,1958998.759145736,1.3817379337857494
962847.5722952244,1958999.740950605,1.381737931514988
962847.7601572853,1959000.7227554745,1.4020115333959529
962847.9280742346,1959001.708148488,1.4408872786103857
962848.0575361043,1959002.6990938385,1.454400100057959
962848.1736251364,1959003.6919464413,1.4544000961745795
962848.289714172,1959004.6847990416,1.4900179174261372
962848.3703257892,1959005.680562726,1.523450319963694
962848.4176359542,1959006.6790589464,1.5234503159864439
962848.4649461232,1959007.6775551664,1.5234503184464792
962848.5122562896,1959008.6760513843,1.523450314961526
962848.5595664596,1959009.6745476048,1.5904003481497175
962848.539985962,1959010.673219706,1.612883537579377
962848.497927315,1959011.6719509123,1.6128835365223653
962848.455868669,1959012.670682119,1.6128835335264868
962848.413810026,1959013.669413325,1.6128835345246983
962848.371751382,1959014.668144532,1.6128835339723142
962848.3296927386,1959015.6668757384,1.7152158519062237
962848.1859374676,1959016.6553462648,1.729818533069329
962848.0276453856,1959017.642350098,1.729818531062422
962847.869353305,1959018.629353935,1.7298185299320399
962847.711061226,1959019.616357769,1.7298185282939682
962847.5527691484,1959020.6033616045,1.7298185290663586
962847.3944770698,1959021.590365441,1.7724784688143551
962847.1947111211,1959022.5673980843,1.8836602678504368
962846.8870443772,1959023.5184891056,1.8836602675505891
962846.5793776336,1959024.4695801265,1.8836602668988405
962846.2717108903,1959025.4206711487,1.8836602635551627
962845.96404415,1959026.3717621728,1.8836602633986934
962845.65637741,1959027.322853196,1.8836602628903234
962845.3487106704,1959028.27394422,1.9308019444913962
962844.997832588,1959029.206115967,2.0833092767147994
962844.5076518238,1959030.077296648,2.0833092749763726
962844.0174710604,1959030.948477331,2.0833092744437134
962843.5272902984,1959031.8196580128,2.0833092725529094
962843.0371095368,1959032.6908386976,2.0833092744688892
962842.546928774,1959033.5620193807,2.0833092695710826
962842.0567480144,1959034.433200068,2.083309271245909
962841.5665672534,1959035.3043807545,2.29636175289618
962840.9055756128,1959036.0496110504,2.329017702136502
962840.2182082352,1959036.7753927384,2.3290176995201883
962839.530840859,1959037.5011744287,2.329017700659231
962838.8434734824,1959038.226956118,2.329017699800712
962838.1561061052,1959038.952737809,2.3290176966949576
962837.4687387296,1959039.6785195027,2.32901770001458
962836.781371351,1959040.404301195,2.3379385614227344
962836.088375526,1959041.123073013,2.6011161818423636
962835.2312408234,1959041.6374202487,2.6011161780677794
962834.3741061188,1959042.15176749,2.6011161825814764
962833.516971414,1959042.666114726,2.6011161803845515
962832.6598367092,1959043.1804619648,2.601116179665697
962831.8027020022,1959043.6948092056,2.6011161778680587
962830.9455672976,1959044.209156447,2.6011161797256213
962830.0884325906,1959044.723503688,2.6011161779482412
962829.2312978816,1959045.237850932,2.6810478182271447
962828.342340878,1959045.6788869728,2.8630110233750137
962827.3812632177,1959045.953773732,2.8630110233745354
962826.420185559,1959046.2286604908,2.8630110241751754
962825.4591078974,1959046.5035472496,2.8630110217120732
962824.498030235,1959046.7784340112,2.8630110241436277
962823.5369525718,1959047.0533207704,2.8630110220963805
962822.575874908,1959047.328207532,2.863011022832491
962821.6147972431,1959047.603094293,2.8630110216810043
962820.6537195776,1959047.8779810555,2.8630110197936456
962819.6926419116,1959048.15286782,2.8638948227952836
962818.7314103156,1959048.426879806,3.071811629780457
962817.7342266532,1959048.496577468,3.071811627840431
962816.737042992,1959048.566275132,3.0718116294619127
962815.7398593276,1959048.6359727944,3.0718116286430517
962814.7426756648,1959048.7056704576,3.071811629351361
962813.7454919986,1959048.7753681203,3.0718116275493768
962812.7483083316,1959048.8450657849,3.071811627916642
962811.751124666,1959048.914763449,3.0718116292976503
962810.7539409972,1959048.984461112,3.071811625869194
962809.7567573276,1959049.0541587784,3.0718116280415733
962808.7595736568,1959049.1238564427,-3.0946355155255465
962807.7663754954,1959049.077184391,-3.003341013553877
962806.7762969336,1959048.9394256007,-3.0033410130222795
962805.7862183708,1959048.8016668097,-3.003341012185741
962804.796139809,1959048.663908018,-3.0033410126511777
962803.8060612438,1959048.5261492264,-3.003341013890917
962802.8159826796,1959048.388390436,-3.003341012988218
962801.825904112,1959048.2506316444,-3.0033410121516795
962800.8358255454,1959048.112872852,-3.0033410119250235
962799.8457469754,1959047.975114059,-2.872758061409482
962798.8875700796,1959047.7111326184,-2.7847302410337806
962797.950931954,1959047.3619305585,-2.7847302421580964
962797.0142938244,1959047.0127284983,-2.7847302424170253
962796.0776556948,1959046.6635264384,-2.7847302402900818
962795.1410175656,1959046.3143243764,-2.7847302388954445
962794.2043794348,1959045.9651223123,-2.784730242287379
962793.2677413018,1959045.615920251,-2.784730237759736
962792.3311031692,1959045.266718185,-2.6486300415038446
962791.4549101604,1959044.7960275945,-2.5751033748092538
962790.6114435026,1959044.2595603776,-2.5751033734335045
962789.7679768448,1959043.723093159,-2.5751033735585063
962788.9245101868,1959043.1866259405,-2.5751033720487224
962788.0810435286,1959042.65015872,-2.5751033723077588
962787.2375768704,1959042.1136915,-2.5751033710028146
962786.3941102098,1959041.5772242767,-2.5028597345109085
962785.5948451814,1959040.9837090925,-2.389692641283876
962784.8647328808,1959040.3009433064,-2.389692640194625
962784.1346205806,1959039.6181775192,-2.389692640318299
962783.4045082811,1959038.9354117329,-2.389692636940224
962782.6743959804,1959038.2526459408,-2.3896926411956185
962781.944283678,1959037.5698801528,-2.38969263614477
962781.2141713784,1959036.8871143607,-2.286145602187189
962780.5602987112,1959036.1345617084,-2.2343756597875597
962779.9445943758,1959035.34707122,-2.2343756599526263
962779.3288900382,1959034.5595807289,-2.2343756587833057
962778.7131857028,1959033.7720902388,-2.2343756562126287
962778.0974813678,1959032.984599745,-2.2343756566947417
962777.4817770328,1959032.197109252,-2.172426734276416
962776.9171432276,1959031.3746669048,-2.1075537331595857
962776.4059872474,1959030.5156251856,-2.107553732029711
962775.8948312696,1959029.6565834684,-2.107553731663324
962775.3836752904,1959028.797541748,-2.1075537323779487
962774.8725193111,1959027.938500029,-2.1075537270554343
962774.361363335,1959027.079458305,-2.004368639612079
962773.9414158112,1959026.1723498325,-2.0040642792778494
962773.5217377986,1959025.2650993275,-2.0040642769337844
962773.1020597874,1959024.35784882,-2.004064277583798
962772.6823817752,1959023.450598312,-1.9670624728491308
962772.296910029,1959022.5292961728,-1.9170771019541621
962771.9576384892,1959021.5890153963,-1.917077100019597
962771.6183669504,1959020.648734617,-1.9112512825406833
962771.284655338,1959019.7067086447,-1.8328133019863075
962771.0257254668,1959018.7412095803,-1.8116594818402987
962770.7874239702,1959017.771052001,-1.7529890466372287
962770.6063070224,1959016.7879803989,-1.751836009059409
962770.4263237716,1959015.8047009343,-1.7512771811864472
962770.2468899748,1959014.8213207256,-1.7512771794152509
962770.0674561796,1959013.837940516,-1.750722146738802
962769.8885682228,1959012.85446088,-1.7506783165942021
962769.7097233696,1959011.8709733903,-1.7506783164691846
962769.5308785164,1959010.8874859,-1.7505757189027187
962769.3521345694,1959009.903980076,-1.7503733564932968
962769.1735896491,1959008.9204380924,-1.7503733538687312
962768.9950447312,1959007.936896107,-1.7503733520039535
962768.8164998152,1959006.953354122,-1.750333835684012
962768.6379937656,1959005.969805084,-1.7501886288305386
962768.4596305354,1959004.9862301329,-1.750188626550008
962768.2812673072,1959004.00265518,-1.7501886266948685
962768.1029040792,1959003.019080229,-1.7501886267162492
962767.924540851,1959002.035505277,-1.7500807811371986
962767.7462836984,1959001.0519110968,-1.7500647924473052
962767.5680422717,1959000.068314064,-1.750064790228494
962767.3898008472,1958999.084717031,-1.750064790582277
962767.2115594224,1958998.1011199988,-1.750009889764377
962767.0333719982,1958997.1175131823,-1.7499760778261666
962766.8552178318,1958996.1339003416,-1.7499760753582714
962766.6770636676,1958995.1502874992,-1.7499760752121034
962766.4989095036,1958994.1666746573,-1.749924875113345
962766.3208057008,1958993.183052695,-1.7499095280363675
962766.1427169936,1958992.1994279977,-1.7499095281707486
962765.9646282864,1958991.215803302,-1.7498769542742685
962765.7865716196,1958990.232172804,-1.7498581552179664
