X-axis,Y-axis,Yaw
50.11216484475881,-89.60958876600489,0.5698153844116739
50.953842471004464,-89.07031907700002,0.5698153857310502
51.7955200948054,-88.53104938799515,0.5698153845848833
52.637197720003314,-87.99177969945595,0.6167323236744686
53.449742467026226,-87.41569573595189,0.7690696499813299
54.16802486078814,-86.72049546428025,0.769069647578718
54.886307255597785,-86.02529519493692,0.7690696472493632
55.604589650640264,-85.33009492582642,0.7690696473464924
56.32287204626482,-84.63489465601742,0.7690696463910173
57.041154440375976,-83.9396943890024,0.7690696454785689
57.75943683483638,-83.2444941229187,0.860596735138897
58.40899620286655,-82.48908341280185,0.9335813785394127
59.00372724363115,-81.68563584517688,0.9335813735966284
59.59845828881953,-80.88218827988021,0.9335813752888464
60.193189331213944,-80.07874071551487,0.9335813732854813
60.78792037523817,-79.27529315231368,0.9335813727761422
61.38265141937882,-78.47184558981098,0.9828022806212445
61.93600654962938,-77.64179750462063,1.0652773967446318
62.42008232884109,-76.76720980834216,1.065277392982146
62.90415811003186,-75.89262211625464,1.065277396384448
63.388233889010735,-75.01803442114033,1.0652773913845508
63.872309672413394,-74.14344672835432,1.065277393040437
64.35638545302209,-73.26885903719813,1.1531339486684375
64.76155091321561,-72.3558546740096,1.1701872684414103
65.15138057561126,-71.43538423720747,1.1701872663710566
65.54121024045162,-70.51491379993968,1.170187267665523
65.9310399031965,-69.5944433643017,1.187113687616084
66.30501857807394,-68.6680408034008,1.255191261678546
66.61529122607317,-67.71779669262469,1.2551912597581005
66.92556387616787,-66.76755258161575,1.2551912620784398
67.23583652405068,-65.81730846990831,1.3133167301785298
67.49026258662343,-64.85110142547637,1.329578032553305
67.7290567799937,-63.880426237592474,1.3801208747645268
67.91849328984972,-62.8989934688434,1.382823473423487
68.10528945236001,-61.91698523261584,1.3828047472418206
68.29210400336888,-60.934980498394,1.3821329492282637
68.4795782220317,-59.953101482009515,1.3821329490701868
68.66705244081095,-58.97122246585786,1.3821329467760313
68.85452666156925,-57.98934345156886,1.3821329461874075
69.04200088279322,-57.00746443797834,1.382132944417451
69.22947510599624,-56.025585423456505,1.3821329439161938
69.41694932966493,-55.0437064091675,1.3820135275594827
