X-axis,Y-axis
-243.40902320609894,584.2426454704255
-244.36017362691928,584.5501292119734
-245.31132404797245,584.8576129563153
-246.26252829493023,585.1649297939148
-247.21412239375059,585.4710377031006
-248.16571649571415,585.7771456132177
-249.11731059651356,586.0832535235677
-250.06890469812788,586.389361436246
-251.02049880032428,586.6954693470616
-251.9720929035684,587.0015772588085
-252.92368700774387,587.3076851735823
-253.87559126212727,587.61282724794
-254.8274963417789,587.9179667588323
-255.77940142014995,588.2231062704232
-256.7313064998016,588.5282457827125
-257.68321158050094,588.8333852950018
-258.6351166621316,589.1385248079896
-259.5870582261123,589.4435503694694
-260.5391931789927,589.7479718560353
-261.4913281329209,590.0523933435325
-262.4434630883625,590.3568148328923
-263.3955980449682,590.6612363222521
-264.3477330005262,590.9656578118447
-265.2998777949251,591.270048502367
-266.25218923192006,591.5739174790215
-267.2045006657718,591.8777864554431
-268.15681210299954,592.1816554332618
-269.109123539296,592.4855244120117
-270.0614542365074,592.7893329870421
-271.01390436454676,593.0927669820376
-271.96635449153837,593.39620097843
-272.9188046201598,593.6996349764522
-273.87134383735247,594.0027891728096
-274.8302644029027,594.284251578385
-275.7995369825512,594.5286776595749
-276.78031765134074,594.7216388280503
-277.76295193773694,594.9034767528065
-278.7550203310093,595.0260889499914
-279.74708872812334,595.148701146245
-280.7454254247714,595.1899694588501
-281.74456657259725,595.2207984211855
-282.74229899875354,595.2062674220651
-283.73760161653627,595.1134980120696
-284.7329042337369,595.0207286039367
-285.7068636765471,594.8087496838998
-286.6725262060063,594.5504294470884
-287.6351072777761,594.284267824376
-288.5182827099925,593.816042848397
-289.40145814220887,593.3478178726509
-290.22878892335575,592.8028546767309
-290.94593317538965,592.1064800668973
-291.6630774269579,591.4101054542698
-292.2527604729403,590.6175981480628
-292.72522556898184,589.7366837256122
-293.1976906633936,588.8557693052571
-293.6142409943277,587.950649819104
-293.93322040175553,587.0032926416025
-294.2521998086013,586.0559354643337
-294.5711792149814,585.1085782847367
-294.8901586207794,584.1612211056054
-295.2018719257321,583.2114928499795
-295.50306985294446,582.2583332103677
-295.8042677761987,581.3051735709887
-296.1054656995693,580.3520139316097
-296.4066636209609,579.398854290368
-296.70786154293455,578.4456946474966
-297.00905946537387,577.4925350048579
-297.3102573833894,576.5393753615208
-297.6046743217157,575.5841023400426
-297.89833712554537,574.6285942811519
-298.19199993030634,573.6730862220284
-298.48566273390315,572.7175781619735
-298.779325536103,571.7620701019187
-299.07298833713867,570.8065620400012
-299.3666511393385,569.8510539783165
-299.6603139376966,568.8955459168646
-299.9539767373353,567.9400378540158
-300.2452835737495,566.9838113903534
-300.53473591734655,566.0270194390323
-300.82418826338835,565.0702274879441
-301.11364060500637,564.1134355335962
-301.4030929489527,563.1566435815766
-301.69254528859165,562.1998516262975
-301.9819976305589,561.2430596719496
-302.2714499703143,560.2862677166704
-302.5609023079742,559.3294757606927
-302.8503546457505,558.3726838049479
-303.13950566900894,557.4158011646941
-303.4262158225756,556.4581839155871
